timestamp,date,base,USD,EUR,JPY,GBP,CHF
915235199,1999-01-01,USD,1.0,0.853514688134268,113.64691377623917,0.6029406995064978,1.3750497172305838
915321599,1999-01-02,USD,1.0,0.8544408709828463,113.66389372122671,0.6036171899832189,1.3760001230394856
915407999,1999-01-03,USD,1.0,0.8544408709828463,113.66389372122671,0.6036171899832189,1.3760001230394856
915494399,1999-01-04,USD,1.0,0.8466289352371197,112.59953943385925,0.6033746629358552,1.3686180052575656
915580799,1999-01-05,USD,1.0,0.8494538436512244,111.13826220431572,0.6040355853204182,1.3693178970580866
915667199,1999-01-06,USD,1.0,0.8595362973583011,112.4916719528149,0.6036617965340059,1.3839101681424903
915753599,1999-01-07,USD,1.0,0.8562670183069888,111.25746322333153,0.6062781497782268,1.384101690271094
915839999,1999-01-08,USD,1.0,0.8631821728712201,111.30275510485939,0.6085857278006809,1.3901393521299883
915926399,1999-01-09,USD,1.0,0.8616032541031701,111.22192659657235,0.6082290003592886,1.3876895850260247
916012799,1999-01-10,USD,1.0,0.8616032541031701,111.22192659657235,0.6082290003592886,1.3876895850260247
916099199,1999-01-11,USD,1.0,0.8675457218284047,108.92539540565137,0.6109820877834814,1.3966236855597882
916185599,1999-01-12,USD,1.0,0.8661353215180927,112.39555014317217,0.613289633919245,1.391165766174644
916271999,1999-01-13,USD,1.0,0.8557819193819202,112.93888262266351,0.6053852644622867,1.3610449781861191
916358399,1999-01-14,USD,1.0,0.8552081320030857,113.59103091919481,0.6048433857347864,1.3623542511541036
916444799,1999-01-15,USD,1.0,0.8627762933232331,113.8075655127609,0.6055757780732307,1.3773308980034495
916531199,1999-01-16,USD,1.0,0.9222710001106726,113.73512192422622,0.6054266425646513,1.3766702327812006
916617599,1999-01-17,USD,1.0,0.9222710001106726,113.73512192422622,0.6054266425646513,1.3766702327812006
916703999,1999-01-18,USD,1.0,0.863903270478611,114.31786284153335,0.6045258164533833,1.3785304487027195
916790399,1999-01-19,USD,1.0,0.8611981160430013,113.66226996321824,0.6036094535439593,1.3760249334078558
916876799,1999-01-20,USD,1.0,0.8647242653735004,113.3176357055026,0.606987145009071,1.3877484136633353
916963199,1999-01-21,USD,1.0,0.8630428647499636,113.28975628532542,0.6058396932400443,1.3848256351348203
917049599,1999-01-22,USD,1.0,0.8635026777218036,114.40365209822517,0.6047005631764464,1.3828287311518952
